Time_s,Backpressure,ChamberGasTemperature,IntakePressure,FuelPressure,MainInjector_CurrentProfile,ControlOilToInjector,ChamberPressure_BarA_,TemperatureAcc_IdealGasLaw,ChamberPressure_BarA_ButterFilter,Derivate_filtered_pressure,HeatRelease_ButterFilter,CumulativeHeatRelease_ButterFilter
-0.0049999999873762,2.469659381105024,1661.0308044052094,1.5875357372119228,1586.6653580274242,0.0971679281002269,23.385996264679605,42.138307965772526,1158.0113856690955,42.28254121843947,534491385.7232648,7963.555595650854,13576.289291658248
-0.0049979999873812,2.537799197505536,1549.005941580741,2.011758406968841,1499.2075384941336,-0.214475833925254,24.3496398908146,53.68189785421392,1288.4551950719265,42.29323104612721,534014733.586792,7939.736043688643,13592.192583257829
-0.0049959999873863,2.500067569103832,1579.954406736203,1.675003085140271,1427.280746771311,-0.292385340625377,24.143219587408748,46.66787647446035,1225.6333988732558,42.303901807729005,533051405.71655273,7915.861896295528,13608.048181157375
-0.0049939999873913,2.3801918931745893,1519.5420456851691,1.6791622422648018,1537.2999797787809,-0.0846211143475109,24.32151062841949,49.70828486654364,1304.7407644925495,42.31455310230203,532068059.9338379,7891.933441745269,13623.855976455903
-0.0049919999873964,2.4217422296067928,1496.8437550426156,1.759088519597643,1555.2846792341338,0.24000631258776,23.92167821537525,41.37464589065149,1285.7744110545975,42.32518453007262,531064755.55200195,7867.950969968552,13639.615860827424
-0.0049899999874014,2.498082366655889,1487.156510381823,2.0182728584856786,1505.5391547764834,0.0841827939542321,24.40512292332537,46.779513380473816,1124.6362635177743,42.33579569247046,530041553.58654785,7843.914772545952,13655.327726530659
-0.0049879999874065,2.450390822610899,1496.720808111927,2.102613191910152,1474.4705791331362,-0.214475587576303,24.09821274499241,50.78762483493281,1094.1484423717734,42.34638619216255,528998516.7513428,7819.825142700802,13670.991466405963
-0.0049859999874115,2.5234633265164206,1488.7158312146614,2.0944662215695304,1469.044283963694,-0.253429443736396,24.37086811488875,46.24852299554864,1126.6958477373496,42.35695563308709,527935709.45202637,7795.682375292028,13686.606973884916
-0.0049839999874166,2.4185578925906657,1452.148499834544,1.861463590329835,1546.603070807855,-0.0067110336635726,23.151254564643214,41.25063408594305,1198.141190720819,42.36750362048731,526853197.77941895,7771.486766806904,13702.174142987322
-0.0049819999874216,2.4748284220682963,1485.2303545125096,2.1006325663443013,1564.0057916079047,0.123139677622979,24.41320884412212,45.503609736813296,1159.7599379012454,42.378029760945054,525751049.50109863,7747.238615353721,13717.692868330685
-0.0049799999874267,2.4714586542778427,1421.1905284194545,1.8512094765074376,1520.3439241517706,0.0192574420938321,23.85756254285996,42.733873096256765,1180.842050564485,42.388533662414254,524629334.0531006,7722.938220654423,13733.163045127245
-0.0049779999874317,2.5180278859533693,1476.1598487772046,1.6817822069385762,1466.2866770498804,-0.162535122774844,23.81431103823331,41.05251023062704,1328.505333628618,42.3990149342542,523488122.5324707,7698.5858840371475,13748.584569193383
-0.0049759999874368,2.4013574996205893,1419.3713110451388,1.9360016349165128,1515.2933225965714,-0.266414257628767,24.25104316277406,39.61478527621101,1279.5064319002067,42.40947318726268,522327487.6873779,7674.181908428702,13763.957336946649
-0.0049739999874418,2.4843145135367237,1472.8703428484744,1.8831841574958752,1448.5639384260592,0.0452300819788922,24.601649602178355,50.27895193132897,1233.099414524595,42.41990803370894,521147503.91101074,7649.726598346959,13779.281245415114
-0.0049719999874469,2.320034915590768,1429.9412596279349,1.714226055406617,1490.4485766247371,0.214035473264411,24.34971063308689,37.85025488617383,1301.3357011821909,42.43031908736648,519948247.23095703,7625.220259893196,13794.556192234404
-0.0049699999874519,2.4787141715647856,1377.96023010592,1.9849470535398157,1521.2749066823667,-0.0067128287816188,22.407752631680367,44.26638570759346,1175.767941577069,42.44070596354567,518729795.3015137,7600.663200744371,13809.782075656976
-0.004967999987457,2.507210191006352,1386.0440823441731,1.770185646545916,1460.8430185561226,-0.162534306594017,23.50325492675189,52.94456429577046,1281.7941314216157,42.45106827912615,517492227.3931885,7576.0557301453155,13824.958794549168
-0.004965999987462,2.530008935586455,1437.990819964536,1.9402834898382215,1435.2585129362924,-0.136563137975008,23.81925215686921,45.95557430156321,1308.3777698211595,42.46140565258913,516235624.3856201,7551.398158900882,13840.086248400394
