Time_s,Backpressure,ChamberGasTemperature,IntakePressure,FuelPressure,MainInjector_CurrentProfile,ControlOilToInjector,ChamberPressure_BarA_,TemperatureAcc_IdealGasLaw,ChamberPressure_BarA_ButterFilter,Derivate_filtered_pressure,HeatRelease_ButterFilter,CumulativeHeatRelease_ButterFilter
-0.0049999999873762,2.4127225295845687,1096.2957933067778,1.7251723486823358,1690.7937539695165,0.136125549062797,22.93550578592231,36.09594166529023,1115.863820304345,35.651916444339705,938613620.7914535,15270.576262548284,8543.807863609218
-0.0049979999873812,2.4972228383484643,1115.7835336150306,1.8249496186080432,1730.156107688127,0.136122927245661,23.668151935898745,37.51804207919111,1123.503949969897,35.670688716708604,938567162.3155518,15236.105730438294,8574.314545525936
-0.0049959999873863,2.3668611141678637,1119.1111804370548,1.95832498633812,1742.215378083564,-0.279401597013085,23.399588301141836,35.24707781734027,1052.0642545416947,35.689459130737525,938457620.9986572,15201.53279231796,8604.752183971066
-0.0049939999873913,2.528564813737184,1076.405674754165,2.0713243427902475,1771.3512550446453,-0.305368759832065,24.572623746793436,34.442671180527114,967.731576038059,35.708227021453766,938314819.2957764,15166.857800864356,8635.12057448834
-0.0049919999873964,2.416849460815393,1079.99579315855,2.320240862702985,1801.050762469033,0.188066421862402,22.875948897592803,46.21397394182147,954.13280884369,35.72699172341459,938138734.9112549,15132.081111728998,8665.41951332366
-0.0049899999874014,2.453751692127841,1132.0489569123674,1.9001201166217965,1806.9338207020492,0.188065604389852,23.229705639274066,33.181026926441405,1131.1078024451358,35.74575257075546,937929347.9625244,15097.203083530949,8695.648797443346
-0.0049879999874065,2.389521505233272,1090.1892482188068,1.8402854620479756,1858.9643506433008,0.0582122779292682,24.27525112913834,39.96779114582189,1234.096095548959,35.76450889723836,937686640.9855957,15062.224077849836,8725.808224527822
-0.0049859999874115,2.350756093738417,1123.8020774066488,1.864104259396868,1804.9464826942624,-0.253431650912277,23.126061049038668,41.72680389132089,1114.0834074223358,35.78326003630018,937410598.9362793,15027.144459218727,8755.897592989666
-0.0049839999874166,2.456677567198623,1105.214066489252,1.880618909455952,1830.9495628102973,-0.357310047918798,23.88977087547175,37.17441246362117,1154.031186961753,35.802005321101134,937101209.192627,14991.9645951169,8785.916701967457
-0.0049819999874216,2.393102579498221,1106.5763309603508,2.0591308544340894,1837.1491632134043,0.071199947993224,23.65799585297816,38.76746692699015,1092.9614762447304,35.820744084573235,936758461.55896,14956.684855962501,8815.865351343664
-0.0049799999874267,2.332641135447672,1123.7324227320598,1.8476350684223648,1930.5692531603845,0.14910978851001,24.17499224251675,34.745669199390534,1158.625888538711,35.839475659468874,936382348.269043,14921.305615105079,8845.743341738544
-0.0049779999874317,2.464694753828119,1046.7863005745448,1.7693526128968244,1930.8466798400443,-0.006713808641493,23.6301457668351,31.76736840916848,1142.5821318769704,35.858199378409424,935972863.9874268,14885.827248817966,8875.550474527949
-0.0049759999874368,2.4911954969262458,1196.9750277148237,1.7854598848532397,1885.638608041731,-0.318356598557408,23.60850204235693,32.03242380988015,1094.6857213240037,35.87691457393384,935530005.8104248,14850.250136290597,8905.286551837233
-0.0049739999874418,2.41709411931658,1091.1598270616053,1.7837591948383027,1936.9613584810145,-0.240443253150128,23.568337751947663,28.77685809921369,1032.1804787608085,35.89562057854735,935053773.2680664,14814.574659620674,8934.95137655898
-0.0049719999874469,2.422143176505268,1049.5627898980554,1.9021033325449368,1919.6022944497397,0.16209647428535,23.69777914079703,36.6440638278859,1179.1675940628857,35.914316724770124,934544168.3253174,14778.801203806239,8964.544752346947
-0.0049699999874519,2.497194684883594,1105.737292932222,1.8000622210209871,1827.6573107263,0.240005583782392,23.40317332858509,39.71416116714997,1085.0839532817206,35.93300234518598,934001195.3847656,14742.930156737613,8994.066483633685
-0.004967999987457,2.3615922712085435,1075.5594614136253,1.970978666160179,1824.269115266788,-0.0326844033689363,24.297761180978675,38.15660796335675,1051.788656890581,35.95167677249118,933424861.2860107,14706.961909189242,9023.516375624518
-0.004965999987462,2.435837734145462,1020.1542737936182,2.059971060239124,1791.2738907499047,-0.370297716598774,23.34803151642028,32.11696782985666,1051.3640770465613,35.970339339543145,932815175.3061523,14670.896854811388,9052.894234315074
-0.0049639999874671,2.520464326591398,1109.8587759746506,2.097610597785778,1788.788902662614,-0.33133888824957,24.224698625650507,36.37453930024978,1053.43803242915,35.98898937940922,932172149.1604004,14634.73539012173,9082.19986648528
-0.0049619999874721,2.370056069607266,1045.5393054885983,2.104563748702117,1765.607294275547,0.214036939548132,23.953308178472927,37.74268819049543,1071.3131998878112,36.007626225415414,931495797.0021973,14598.47791449687,9111.433079716813
-0.0049599999874772,2.505160189088352,1091.7153169291853,2.103467373641988,1701.2730860565964,0.22702004431392,23.631373318847977,41.90685690444454,1053.4348834092575,36.02624921119522,930786135.4233398,14562.12483016369,9140.593682387105
-0.0049579999874822,2.499319990558743,1102.8011410390502,1.758485532374314,1653.0599945955869,-0.0976099229680362,23.91878804995482,34.16790655100873,1101.119300378136,36.04485767073834,930043183.453125,14525.676542190598,9169.68148368675
