Time_s,Backpressure,ChamberGasTemperature,IntakePressure,FuelPressure,MainInjector_CurrentProfile,ControlOilToInjector,ChamberPressure_BarA_,TemperatureAcc_IdealGasLaw,ChamberPressure_BarA_ButterFilter,Derivate_filtered_pressure,HeatRelease_ButterFilter,CumulativeHeatRelease_ButterFilter
-0.0049999999873762,2.374857600487754,1499.5297175502028,2.04451764727059,1385.7021393155103,0.214034154513264,24.05705885358114,48.8939509057237,1216.1852314450423,54.334009020145366,-3670448393.1813693,-62032.70738317704,40846.30836727865
-0.0049979999873812,2.3571179422123567,1423.8551103856628,1.8308765463477568,1349.4599677580832,-0.214476489379543,24.294707326018745,34.89068808519173,1120.693191154755,54.260600052465264,-3670092269.4074707,-61918.50113003933,40722.35715907532
-0.0049959999873863,2.267498330541989,1408.2744513132511,1.865737282848979,1387.135160600551,-0.396266512702103,23.1170917112222,40.6619341525854,1140.1062693044164,54.187205329739776,-3669322377.1203613,-61803.95160068232,40598.63470666013
-0.0049939999873913,2.364508057036452,1489.2450478536844,1.8382638690649264,1362.3824642132092,-0.0976062531067952,23.38955269724072,39.27729204897045,1183.4658545787574,54.11382715775103,-3668437235.4086914,-61689.0599558807,40475.141695412254
-0.0049919999873964,2.318614815170688,1482.4893269499307,1.8051597251916989,1341.687672048986,0.240007539903772,23.56147537899769,35.49640439003285,1128.742155889703,54.040467840693935,-3667436928.0507812,-61573.82736649609,40351.87880840424
-0.0049899999874014,2.3608314671677406,1387.2940863795334,2.318151953409517,1331.3456674169329,0.278959924613274,22.97987704555795,46.549068494042814,1095.9419615925042,53.96712968099944,-3666321547.651123,-61458.25501345587,40228.846726331874
-0.0049879999874065,2.3580915720010336,1385.868708382187,1.8031329224003156,1344.9003891585169,-0.201491105101697,24.607367869461303,39.0901229090839,1234.618291135941,53.893814979158186,-3665091195.6291504,-61342.344087731835,40106.046127543814
-0.0049859999874115,2.3915331314033086,1507.818430839134,2.099299326400218,1370.8761281845923,-0.357310126621328,23.20941380540133,38.427263562634224,1144.294324492178,53.82052603354445,-3663745982.190674,-61226.09579031849,39983.47768797219
-0.0049839999874166,2.3394820213814858,1439.4511675172837,1.860402999130458,1403.0091645565635,0.058215300178801,24.921064380299097,39.22599581797107,1094.422429275787,53.74726514024059,-3662286026.3149414,-61109.511332210895,39861.142081161604
-0.0049819999874216,2.247173653683001,1433.7728884730834,2.0441022232760666,1334.6964527141158,0.227021260834866,23.293254508279038,52.09064515143732,1062.7247581084569,53.67403459286176,-3660711455.7282715,-60992.59193438226,39739.03997820027
-0.0049799999874267,2.362888937781295,1512.354134884866,1.9856554962114652,1271.3388059766824,0.0971671213304773,23.053679834334574,40.78091589580565,1144.7525207264034,53.600836682381185,-3659022406.884033,-60875.33882776099,39617.17204774888
-0.0049779999874317,2.3936577097127563,1420.0662845702682,1.988620435384132,1327.1711055896492,-0.344327605896275,23.464172232586733,39.51260083106838,1213.1260145952706,53.52767369695596,-3657219024.9328613,-60757.75325320738,39495.538955972
-0.0049759999874368,2.2825153306505825,1498.345258372312,2.0442470423753782,1369.305247202733,-0.357309969400836,23.486134258743427,42.81608548657858,1087.1972749483184,53.454547921753225,-3655301463.703125,-60639.83646148985,39374.14136656686
-0.0049739999874418,2.440721448685788,1491.1142970583478,1.9836122598375925,1323.8966015254714,0.08418549189042,23.90895883374311,42.0413766513363,1181.6276549163283,53.381461638777004,-3653269885.6677246,-60521.58971326083,39252.97994069501
-0.0049719999874469,2.283156812707475,1492.0922848833377,2.0806223831318413,1413.9527197251437,0.214035800345696,24.55314311894221,37.88825651702423,1094.8391307529002,53.308417126695495,-3651124461.9179688,-60403.01427903223,39132.055337011065
-0.0049699999874519,2.3666852394856246,1488.525203416651,1.827449589271693,1328.4142670303263,0.0452271499650502,23.95375479061425,30.18411829716734,1115.8932019662616,53.235416660669046,-3648865372.1328125,-60284.11143915069,39011.36821159461
-0.004967999987457,2.364259052890625,1462.2764034512825,1.9299330277518103,1376.8607610346064,-0.253431159690628,22.67657665475664,43.05360607081902,1130.335624974059,53.162462512178706,-3646492804.5473633,-60164.882483772395,38890.919217978815
-0.004965999987462,2.4516553491345965,1443.9761316452514,2.0251738006342643,1297.747442677332,-0.279399480257414,23.437794973319345,40.18437555174093,1021.0549911219592,53.089556948855446,-3644006955.9196777,-60045.32871283734,38770.70900708274
-0.0049639999874671,2.416825116918144,1564.08664345983,2.1064954343911677,1363.409704674211,0.0322453496492524,23.27918846002216,39.75949111788487,1080.411860160514,53.01670223430996,-3641408031.4995117,-59925.451436043266,38650.73822723977
-0.0049619999874721,2.3180079938473765,1538.3598102326778,2.201389702898364,1353.1131082967952,0.278961565832451,23.076177121647703,46.31829091186306,997.8583471941938,52.943900627963245,-3638696244.98999,-59805.25197281933,38531.00752413024
-0.0049599999874772,2.371546196347041,1559.723558440466,1.786426704829624,1454.275636464563,0.0582119664408562,22.865251267248052,42.69384828905868,1147.870646710075,52.87115438487788,-3635871818.510742,-59684.731652299284,38411.517540809866
-0.0049579999874822,2.4273061813308985,1487.805120499428,1.7040862992627095,1401.747426743064,-0.305371626152861,25.08747767837129,34.5255453952742,1056.376079779716,52.79846575559003,-3632934982.5666504,-59563.891813294234,38292.268917642345
-0.0049559999874873,2.446158788369691,1493.735512003815,1.7871298673430858,1394.1502000580492,-0.266413373355977,22.733284009119718,35.80082171167435,1225.2777878562972,52.725836985942145,-3629885976.0041504,-59442.73380426514,38173.26229232829
-0.0049539999874923,2.330854066397211,1516.9955782160332,1.8378410621507208,1398.670028612596,0.188066584249726,24.352827106777,38.39647991715846,1177.5252876314585,52.65327031691652,-3626725045.9697266,-59321.258983295025,38054.49829983764
-0.0049519999874974,2.443476699392904,1433.6926218866383,1.9656478467319165,1439.9426259937588,0.214034990808008,23.63691267097425,43.611931409405685,1184.138369900489,52.580767984469645,-3623452447.8771973,-59199.46871806061,37935.97757243851
-0.0049499999875024,2.3739571936877133,1509.941234097842,2.0562331966188907,1539.2743702232754,-0.0846249425364035,23.788624357649255,48.36043589673009,1045.9208255258734,52.50833221936739,-3620068445.355713,-59077.3643858037,37817.70073963034
-0.0049479999875075,2.36693300897005,1497.2861674672738,2.149415317559658,1518.7278128359676,-0.370297069632914,22.43071796294862,44.22794856824049,1104.2470372654109,52.43596524702104,-3616573310.211914,-58954.947373301984,37699.668428172205
-0.0049459999875125,2.381012409236615,1427.6822509088695,2.027930835967414,1632.026610983943,-0.227458049251383,23.046708742486228,40.44813298644196,1340.7139412327788,52.363669287324186,-3612967322.3864746,-58832.21907683957,37581.88126201654
-0.0049439999875176,2.3935712396876023,1475.978291855683,1.9596850541043207,1622.7398450511123,0.175081608708155,22.807872445784717,33.44885605510035,1035.774279090664,52.291446554490484,-3609250769.9084473,-58709.180902177155,37464.33986233724
-0.0049419999875226,2.407910897075512,1430.915984764183,1.7419615519237108,1545.2087825254805,0.240005107415474,23.76276296746413,40.00097572805559,1259.2412089698078,52.219299256892384,-3605423948.8481445,-58585.83426452178,37347.04484746378
-0.0049399999875277,2.4623536726359965,1561.492674144784,2.0336964737065477,1673.084670953352,-0.110595216917921,23.750554375338595,42.3245509528744,1125.5085689353896,52.14722959690071,-3601487163.2717285,-58462.18058849621,37229.99683290923
-0.0049379999875327,2.322300703379152,1510.986048435732,1.8321424093186232,1685.7491188332256,-0.370296425065957,23.2796156300981,37.62287994763926,1275.6284808832588,52.07523977072526,-3597440725.193115,-58338.22130810803,37113.19643130463
-0.0049359999875378,2.414938214285292,1490.3316494917922,1.8316098556101623,1658.7499939462714,-0.123576390197235,23.993768463756105,40.439212680858944,1232.4916004651604,52.00333196825632,-3593284954.523926,-58213.957866718236,36996.644252427
-0.0049339999875428,2.3346267361076127,1496.4429210097037,1.8610657328885207,1543.4269108946296,0.265977084465011,24.92090286616396,44.25291710887453,1247.3556842545022,51.93150837290722,-3589020179.024658,-58089.39171700949,36880.340903134034
