Time_s,Backpressure,ChamberGasTemperature,IntakePressure,FuelPressure,MainInjector_CurrentProfile,ControlOilToInjector,ChamberPressure_BarA_,TemperatureAcc_IdealGasLaw,ChamberPressure_BarA_ButterFilter,Derivate_filtered_pressure,HeatRelease_ButterFilter,CumulativeHeatRelease_ButterFilter
-0.0049999999873762,2.675398731485305,1564.8742976019216,2.135802407705096,1506.690565241559,-0.331341977668385,28.08385909936767,52.57003153771237,1542.0696572990369,53.807066720673504,2612716280.9619327,42524.62446090199,5059.688814460423
-0.0049979999873812,2.815557597825054,1550.1866046963955,2.0020654470214767,1507.007447077752,-0.279400204357253,27.17313173009772,48.41349571658033,1632.6873168664815,53.85932104616211,2612162809.7807617,42428.64627513696,5144.642084984075
-0.0049959999873863,2.640945349302121,1536.7622237737196,2.006953520352357,1437.4156581710513,-0.0846211120408728,29.65314395442562,44.1722991116913,1602.009139916719,53.9115532328009,2611010657.644043,42332.39280697011,5229.403123850013
-0.0049939999873913,2.563862553350787,1548.3575564413964,2.0732539609182297,1392.9187103107918,0.240005328299141,23.77974742904498,63.256728666888,1577.7665570543131,53.96376147220415,2609768108.135742,42235.86509757267,5313.971381543168
-0.0049919999873964,2.6982673334534826,1538.5088530953774,2.0850330069909413,1386.3316016063686,-0.0716396627031316,28.190809896026032,65.96107098572264,1587.228436435481,54.015943956862756,2608435208.650879,42139.06419646032,5398.346310622016
-0.0049899999874014,2.5378458115638898,1566.3319759233016,2.320721756849247,1372.7696875958327,-0.344327032742834,27.049123624734147,60.31559697176675,1504.1702662091925,54.06809888028671,2607012013.704834,42041.99116147323,5482.527365769493
-0.0049879999874065,2.7700712610585256,1571.9067371598844,2.3837009227755828,1386.4954489761844,-0.266414248771305,28.599167178576145,71.0568054613322,1534.6253260070475,54.12022443714763,2605498584.938965,41944.64705875583,5566.514003775565
-0.0049859999874115,2.5992369611414348,1628.9470547651956,2.257136651131842,1390.4313547032884,0.0452295938942731,32.2938807014304,64.45789057047458,1573.4104869626476,54.172318823421115,2603894991.11084,41847.03296273624,5650.305683587574
-0.0049839999874166,2.4824313491382988,1599.1768221061627,2.1476897212958925,1467.3227297740575,0.136124322853971,31.207236323561453,63.61558677468184,1593.83079665153,54.22438023652907,2602201308.088867,41749.14995610528,5733.901866293253
-0.0049819999874216,2.218245815967582,1594.001190836229,1.6700228482004424,1483.5402972290033,-0.0586546041225883,27.818875394718813,57.303136936067446,1695.551037301292,54.27640687548185,2600417618.8449707,41650.99912979524,5817.30201517065
-0.0049799999874267,2.6751462914038835,1662.1082014216274,2.108822629155414,1491.6637070832342,-0.357311843313647,28.326363224670224,57.63493714291025,1630.8524620375292,54.32839694102024,2598544013.4484863,41552.58158295832,5900.505595671241
-0.0049779999874317,2.7338367128634253,1641.5835369229112,1.762657149924206,1542.4081499121132,-0.214473216905937,27.28279239830865,70.13308095578688,1703.1318795293253,54.38034863575733,2596580589.0544434,41453.89842294477,5983.512075469625
-0.0049759999874368,2.8667938020351964,1663.2720739727242,2.1619777620063063,1561.744794906056,0.123140657113792,28.38573812268024,66.51464226754727,1609.2335869803028,54.43226016432017,2594527449.897949,41354.95076528059,6066.320924446695
-0.0049739999874418,2.4662048945246804,1590.224786767454,1.6834801698888842,1607.938586415789,0.175079490845297,29.77546165468636,51.420430863607294,1690.0597414402905,54.4841297334912,2592384707.2788086,41255.73973364501,6148.931614739091
-0.0049719999874469,2.824486397962615,1623.6762053663151,1.6717953118756586,1632.7350480865798,-0.0976098466644581,26.4840842734314,55.04033181762527,1701.7705178703636,54.53595555234949,2590152479.5510254,41156.26645984755,6231.34362072244
-0.0049699999874519,2.629550543037889,1683.6559414989194,2.2376179432618404,1679.2692861881442,-0.331340838004618,31.05692739123056,60.71048907258748,1555.846660405281,54.58773583241164,2587830892.1071777,41056.53208380486,6313.556419060558
-0.004967999987457,2.685339147031044,1732.2111124802584,1.8555564838622507,1632.389766405881,-0.0976075629081864,30.032711986210973,52.113847709363526,1739.7781161178434,54.6394687877724,2585420077.3632812,40956.53775351711,6395.569488688754
-0.004965999987462,2.694411512286551,1734.8806802900465,1.869267136240278,1559.6868740468276,0.0322436403381409,29.95922633913939,55.6575984979002,1632.291270693192,54.69115263524505,2582920174.7456055,40856.28462504418,6477.38231086278
-0.0049639999874671,2.69257702267318,1681.29079708083,1.9115123843382609,1557.1104050634576,0.0062730415510122,29.1694999843737,57.62323881988136,1689.7065243441175,54.742785594501356,2580331330.673584,40755.77386248149,6558.994369142202
