Time_s,Backpressure,ChamberGasTemperature,IntakePressure,FuelPressure,MainInjector_CurrentProfile,ControlOilToInjector,ChamberPressure_BarA_,TemperatureAcc_IdealGasLaw
-0.0050000000051397,2.5772190793651646,1761.511868347603,2.059433730911965,1235.9370043879062,-0.240444844822698,28.05013185376722,57.346091634451284,1550.139390836315
-0.0049980000051377,2.3897149230254833,1897.8114045396476,1.7953807933089,1212.4923675439773,-0.266416148426169,28.032911618320327,62.45396328312362,1631.9118505570448
-0.0049960000051356,2.463249773891512,1799.8495815983365,2.034774291988823,1301.4710769539397,-0.0456680727536022,29.124777711628518,52.93687185160939,1549.9873264956375
-0.0049940000051336,2.5599780630834754,1777.266198930905,2.012637791748091,1266.7133240215849,0.278962115412033,25.790643902195264,42.53384259524217,1546.8887740280866
-0.0049920000051315,2.2129138820496426,1744.9750193077325,1.6181561174436645,1248.3036131326487,0.0582148060969153,26.093717391913835,59.210616842493614,1669.212752228549
-0.0049900000051295,2.694607135404116,1704.2810460892633,1.7590729995898677,1247.4872027376796,-0.292385752221878,27.838985690166965,55.197478385075776,1635.5023979932114
-0.0049880000051274,2.434875460383168,1733.0471980607035,1.9641180238954739,1262.6973444136415,-0.35731257599418,27.164994383767446,58.81752607302226,1529.644441039131
-0.0049860000051253,2.700566434528577,1777.8515627131794,1.7005052903350957,1284.0044979137367,-0.0326831190789628,29.199382508738054,59.37671084392745,1606.9002452272416
-0.0049840000051233,2.6892239142164165,1718.5725706594667,2.274725105669358,1223.2253293197768,0.175080671474955,27.33513630270363,70.40908546616448,1465.9572037871058
-0.0049820000051212,2.541819995444123,1737.2131665255522,1.7771193406174484,1249.6462238335503,0.0192589844043445,26.528448115059234,66.8811925613355,1666.6477874609886
-0.0049800000051192,2.7410370677882563,1781.3854646615093,1.897571751687595,1298.6094985249765,-0.34432659429706,30.945624046450078,66.27181047634275,1631.5219958016387
-0.0049780000051171,2.707837135452171,1656.7410243075033,1.9375498776720286,1278.8482547033755,-0.214475674490426,28.39246698483393,59.732491433718224,1561.3495735504193
-0.0049760000051151,2.5721018785488505,1687.8062462885623,1.8678844208166117,1276.8155070783346,0.0322431723673987,28.82487672370423,51.11418376737486,1596.8441281101636
-0.004974000005113,2.5575501921748978,1710.1098992418952,1.8867761140341683,1268.9140636659577,0.162095653306711,26.554903064333416,57.36023145813196,1566.4790118440133
-0.004972000005111,2.753509985198674,1605.1944804753987,1.9897533165766648,1266.5976743048482,-0.032681789994077,27.889283874987516,53.82077646418445,1514.876032138438
-0.0049700000051089,2.6428739935873597,1648.5017541407747,1.9603375466554922,1248.0442926433961,-0.305371173175269,28.905220117602436,58.70248859144926,1584.7834448242456
-0.0049680000051068,2.748698056769314,1719.9364148003128,2.2356727971937023,1245.8988370141274,-0.266416314642511,26.952719341476264,68.44595956733019,1506.1387953130748
-0.0049660000051048,2.3067149219890135,1603.0159510224917,2.1602716860379476,1278.4077686918508,-0.0067125136025858,29.32113890991078,67.22405813950417,1462.995287573911
-0.0049640000051027,2.6285955709145714,1660.6860367773115,2.345295692413216,1246.3422405854533,0.252991850395442,27.807408451515883,64.76090371230676,1447.887461037808
-0.0049620000051007,2.4133767130726835,1592.135906084196,1.9432769614063492,1265.962704353119,-0.0846222991291189,28.359518441160418,66.57142814971454,1522.7281825274476
-0.0049600000050986,2.6145278893301187,1675.4699705039388,1.411600283060622,1262.8151699622256,-0.266415751407617,27.8786558394728,51.87767090816347,1715.0650662652051
-0.0049580000050966,2.710924174290891,1499.1458618828945,1.7571975352436406,1311.4267544168013,-0.0586532531707731,31.612561703361983,62.68390429058718,1667.9965288820551
-0.0049560000050945,2.844178908908682,1571.3854781365171,1.9286933182057027,1255.3772516208282,0.110154682659517,28.723172905462725,60.54708337436903,1577.2020245385843
-0.0049540000050925,2.4997708257594144,1486.7343669930465,1.8055693204599939,1287.0411825955414,0.136125482908416,27.15071591129648,56.937119068718005,1633.9039653740438
-0.0049520000050904,2.5539626613112043,1514.0273933866958,2.092869154294581,1276.0529669602352,-0.136563339482914,30.012238527334528,57.67710712665276,1550.8837325642612
-0.0049500000050883,2.610439061760056,1503.530199560903,1.9587028231606205,1256.4061060345366,-0.318356625498939,26.868185494855613,57.049596092832026,1575.6734297785786
-0.0049480000050863,2.498023961249298,1514.5310887275537,1.9799296653091134,1229.5586797338415,-0.0846237548945651,29.069368143986317,56.45937373790713,1558.4555009228307
-0.0049460000050842,2.75096643120711,1459.9097793950891,1.9242503603187564,1257.9377173583302,0.071199061690597,25.728483477482122,51.189000433452556,1613.927607127031
-0.0049440000050822,2.616664333776285,1503.545149752058,1.7168420038406311,1280.6261973898436,0.123140198923195,26.69870621330219,56.6056810183303,1706.8440870358463
-0.0049420000050801,2.6424211375373003,1519.0125024541135,1.7000961387878082,1230.0154457730139,-0.162533743866582,29.050927505884793,66.28398109362419,1646.4645468396147
-0.0049400000050781,2.707675000941085,1412.768286256925,1.628477481190252,1279.1125139230767,-0.3443270625446,29.84204439144263,42.94854179431124,1732.5860789485791
-0.004938000005076,2.619398075750972,1445.8317318096372,1.4343997594790239,1291.1972480014251,-0.0196978928058281,28.993532860083675,58.78718569344009,1723.771924921173
-0.0049360000050739,2.5241620255655066,1588.7745626587594,1.4835360942667548,1261.4873048114923,0.13612515379729,28.529767897995526,55.51546395431946,1640.159837576393
-0.0049340000050719,2.6224801925980517,1471.968203058454,1.6927510895368671,1280.970748595957,0.0452292522350337,28.24027283355204,59.61972272645054,1665.3237312728204
-0.0049320000050698,2.5211375455887786,1358.2900168325655,1.6222058504976196,1262.541607019621,-0.25343023934202,26.46772745060475,55.180668149180505,1674.3078428281065
-0.0049300000050678,2.644273082120951,1425.2165808804411,1.8698462417152213,1308.300664070886,-0.201490255705275,27.642485835663102,61.73124868426516,1631.6353354750179
-0.0049280000050657,2.7577064120616344,1550.5408637682426,1.5650433139416269,1365.913366751965,-0.149549382905669,28.04984564107881,56.19632219865277,1698.8273449715064
-0.0049260000050637,2.4762672326063075,1591.5142216139357,2.0064151212804227,1329.0854317669412,0.175080381346013,30.372647013598126,52.4644480336386,1553.116037033725
-0.0049240000050616,2.428913015349469,1605.4441467497331,1.9963052574529794,1383.8115107388653,0.0711997208355053,29.24450861029426,61.49271231521112,1652.1047326921985
-0.0049220000050596,2.6317038152148293,1786.7070745331773,2.44475863808338,1467.9180896917453,-0.266415361124448,26.039701970928306,76.45902792203293,1453.429448152611
-0.0049200000050575,2.5250504693387437,1854.4985702662987,2.047136901747988,1508.52298405311,-0.318356956547641,29.250950870240885,63.522515762018514,1489.5616845000795
-0.0049180000050554,2.6269479884523452,1762.8596558817005,2.218478833813925,1477.1246872321306,0.123139214080986,28.156819729572142,69.40114276974643,1480.5338771267602
-0.0049160000050534,2.6629376234699462,1865.1364565714828,1.7126261064085082,1584.372698360836,0.265977370257475,27.681090924072024,65.13668869348358,1636.6043835187868
