Time_s,Backpressure,ChamberGasTemperature,IntakePressure,FuelPressure,MainInjector_CurrentProfile,ControlOilToInjector,ChamberPressure_BarA_,TemperatureAcc_IdealGasLaw
-0.0049999999873762,2.4981792643481606,1069.187500819148,1.979788200023373,1051.912706679633,-0.201491025384283,28.75451915407221,66.20226215382705,1457.999389880987
-0.0049979999873812,2.726001041181701,1092.804453302886,2.447579548588906,1052.198430098274,-0.344325148311771,29.249820478320565,65.95700917153886,1445.6833416018787
-0.0049959999873863,2.5404871765447545,1287.0833622711702,2.1919088196967036,1078.1774615090317,0.0322445400192716,27.952998615195348,63.02310568823809,1399.9175504774355
-0.0049939999873913,2.5092127635337818,1168.7509741365361,1.9106626587237956,1078.8068906125104,0.149110030707018,30.106524021117465,54.38240208800607,1547.250816195406
-0.0049919999873964,2.6791700094412665,1203.8734513579882,2.2067122178897898,1065.8375345485163,0.0322417597822106,30.213992838296235,58.95345081859953,1533.7454877842774
-0.0049899999874014,2.437029859368794,1183.2041758310324,1.7731244213425814,1042.1428195962915,-0.292387387259241,32.0717137956962,50.125727050627816,1557.0011836196563
-0.0049879999874065,2.770308107059333,1139.7501029964562,2.055252537675403,1091.5383944810324,-0.409250427190133,30.62339499573144,63.563022778715336,1594.5288830276122
-0.0049859999874115,2.6584066035550977,1157.5528894540312,2.0114410695372267,1062.37751726456,0.0971710376329462,31.563118467503315,66.98261009934461,1589.653700071965
-0.0049839999874166,2.5584184083346746,1223.4277820801935,2.104118066498873,1076.9686608138586,0.278961071196952,29.35269951243582,63.89683491917116,1495.148722218016
-0.0049819999874216,2.4806187713526473,1154.28538050223,2.232379634674487,1082.9903562827417,-0.0196987024357972,30.39545820655391,63.49518851058346,1472.8812757058254
-0.0049799999874267,2.5281257368505674,1213.2240971880328,2.0568532535502655,1076.9605619417941,-0.279401107083148,30.245209052253315,60.4420574812011,1557.6946720462565
-0.0049779999874317,2.496368775270709,1200.7257826277998,2.208261611156181,1107.27897791263,-0.227458439903615,28.431773658011465,60.174428571972584,1489.1338526810919
-0.0049759999874368,2.680067825717093,1206.663024179974,2.1289424907036896,1176.3478095898408,0.110155357351164,29.948927959086213,56.08219169848937,1513.947494316283
-0.0049739999874418,2.4156168407388314,1176.465132544675,2.206642850916274,1217.5031173942848,0.149109952558113,30.67075155629904,62.60422108517753,1455.8197277470524
-0.0049719999874469,2.5991443256505558,1174.4267531909663,2.2594315794648354,1251.6579605322438,0.0192568743840575,29.892072764028534,56.7411963254011,1392.9217321076708
-0.0049699999874519,2.4276466323085684,1072.3623352168215,1.8683328461395365,1285.5082978098208,-0.253431159875157,29.86915827852301,48.9608088096102,1546.9065009821252
-0.004967999987457,2.6893449004175465,1177.5717223249508,2.0850249812651374,1350.8834125391525,-0.279398585097291,28.446455627391586,63.05279236208684,1557.592160471459
-0.004965999987462,2.5917400845098113,1071.6759472965557,1.939807117407424,1361.133883745203,0.175081610553465,32.68868239733871,62.88795090469066,1473.5808110079738
-0.0049639999874671,2.5902495860808403,1200.5375935791803,2.124937302796684,1429.9644509101201,0.240005504341775,28.670698493919062,68.04846796667954,1529.191241102098
-0.0049619999874721,2.596831184493357,1182.4823688666802,2.069837006817877,1476.081455303248,-0.0456696191699339,29.150947433262143,65.13110697563502,1513.4563131199975
-0.0049599999874772,2.4732503581471956,1145.662146804476,1.9490321155613233,1532.481009429005,-0.383282203502132,31.804518488816843,53.30310956644735,1581.8831696747848
-0.0049579999874822,2.5478386692407646,1165.9479056008481,2.2053962038134642,1522.9914883322497,-0.227458043530921,31.96246322758388,62.85807920315147,1448.7100027216884
-0.0049559999874873,2.476325247275513,1027.6799445744762,2.357544464102614,1503.5631756703929,0.175081366049824,29.326924450051468,64.14453347016129,1437.0791315073807
-0.0049539999874923,2.4497347044157705,1076.0490382552287,2.200306797703261,1538.4636364249393,0.201049853801754,29.63726919400326,61.29563098530414,1438.9548069776001
-0.0049519999874974,2.5925799870261823,1088.7356482654748,2.427062894190814,1530.8046868466388,-0.0846247012620559,31.25138179220235,69.21213773053326,1437.8192242765977
-0.0049499999875024,2.2812776282595357,1148.6044543317248,1.9599024712707314,1482.3425619025493,-0.331341414018289,31.27527158757168,60.977500704910135,1592.0374343534322
-0.0049479999875075,2.418472616024311,1024.5639459223376,1.988722841558196,1523.2762495812049,-0.188502635095653,30.211678584863158,62.80885138695649,1567.6345977451465
-0.0049459999875125,2.599012355989406,1055.873846257708,2.0171986153803507,1518.6066709464978,0.175081284671632,30.697814546072472,72.91990164175827,1506.5707926367
-0.0049439999875176,2.4099604623014628,997.1460591852294,2.283270159807162,1537.008889218928,0.188064315625,30.032919084495887,62.48365135139131,1456.4639556381549
-0.0049419999875226,2.6514013856149186,970.6381569444166,2.212822891223245,1536.012091257617,-0.149550709499376,26.24126514930306,70.58876064815863,1500.262509945415
-0.0049399999875277,2.4972297979797355,1062.1363271068049,2.0672181917199586,1513.4153838377622,-0.383281560595948,30.99253060035089,68.85328841641552,1493.0440674419624
-0.0049379999875327,2.592031065340582,1068.622523622631,2.065275249616608,1449.39476355885,-0.123576711096731,27.703550779123187,58.16388106350601,1507.716637586565
-0.0049359999875378,2.6492130023008733,1135.785220691433,2.0633678445761703,1414.5078922167224,0.214036858262205,28.10451403386692,76.81705412547342,1436.905903986276
-0.0049339999875428,2.4369315356920236,1100.489668682486,2.28437013246274,1387.8209452929739,0.214033140330614,29.348013619588258,65.59022855711011,1463.0601323982924
-0.0049319999875479,2.450263453866249,1078.1426993285042,1.9566176316073047,1337.3423530048797,-0.383283098108655,28.832947895801993,63.528455937946724,1591.5416624727836
-0.0049299999875529,2.331229540312172,1066.4315512381615,1.8196688997893178,1302.2937897516954,-0.370295942424997,28.742116797019357,52.550027185107794,1574.3312916685882
-0.004927999987558,2.491440458974455,1064.5606965736874,1.9906593919386102,1269.4730880114148,-0.0456660525538043,32.77340496953015,52.104635357655624,1550.0145999993633
-0.004925999987563,2.2806787047610872,1107.2865572177923,2.0044341978148337,1208.3940509455763,0.188065372342064,31.36914040961403,56.84047883433674,1597.084064414043
-0.0049239999875681,2.3052229708248917,1087.817311225248,1.8934718516552766,1157.9642882331518,0.0192570531023792,30.23447733871308,46.111836290592855,1625.9904460858652
-0.0049219999875731,2.5041427109210077,1085.6651958554048,1.4925371065806288,1101.3894090630524,-0.227461447575195,31.213435454590854,51.33537847023449,1765.7782290686616
-0.0049199999875781,2.4439103038833925,1122.6567825788948,2.009880318813125,1011.8111262948554,-0.370296025371717,32.258658371109696,59.23292096259491,1583.4693185939639
-0.0049179999875832,2.52505345263339,1163.347756364687,2.1613678087844814,1066.957156951276,-0.0586510324318549,28.300518352565753,58.53382876641489,1528.7542093932575
-0.0049159999875882,2.4408784996487745,1148.006261436155,2.179970743793619,1074.2170966176534,0.214035569497353,29.0470884582899,71.6964916387218,1550.1463570667097
-0.0049139999875933,2.4431145470837006,1102.712342489569,1.9685702643847072,1052.6585938836415,0.0062713533687179,30.348132659083113,62.50794584652291,1527.075104840665
-0.0049119999875983,2.6930616107253558,1202.966414323171,2.1362195159679174,1089.761833213654,-0.31835700747821,29.74941525478906,64.04829745745927,1476.0537772454513
-0.0049099999876034,2.428170389179098,1098.2421476935685,2.1416463533341665,1057.1006969634836,-0.305369697434329,29.11489917164297,63.09888547169942,1514.8901648076421
-0.0049079999876084,2.572937551328745,1107.3305805964278,2.175550989446121,1073.2508678008862,0.0452299066743962,31.23185460957982,61.3041275804287,1521.2251271446344
-0.0049059999876135,2.533398894246817,1182.0585747510777,1.9170786413154755,1065.6770980549375,0.188064975323503,29.316097316278544,54.498177535094946,1613.3192116281743
-0.0049039999876185,2.5629496194260835,1192.2305009396232,1.8825893047552125,1112.8205260131135,-0.0456696755441542,27.7471924058978,69.51168671615744,1572.7072832884023
-0.0049019999876236,2.4062598721475252,1087.9958982142032,1.8986862643989992,1109.937315000102,-0.396267514152083,31.793236849011624,59.755696077989285,1645.9542137360213
-0.0048999999876286,2.562490396711527,1141.4667038799228,2.069447621633212,1089.2356708152543,-0.253428669075049,32.0477480171388,67.86717848226715,1526.491191983244
-0.0048979999876337,2.6232329343596166,1144.0400621377016,2.381268230050271,1031.512215314528,0.123140491404908,32.685967871217414,69.19735413971996,1344.540242615285
-0.0048959999876387,2.2206882427557804,1136.9115655599587,2.3377972788275896,1000.4373031057955,0.149109404224099,32.65821124561877,55.78957380646372,1447.8157655461869
-0.0048939999876438,2.439508612724604,1158.9727624859872,2.2833533002053983,946.9760614864823,-0.0716389844592582,29.27793868922363,62.898075858691456,1436.6034683629682
-0.0048919999876488,2.422406525773095,1187.417635661985,1.815091038198315,928.0474180917658,-0.2404456985556,29.10376456175884,56.00230447376428,1683.4510274136217
-0.0048899999876539,2.3906519279525162,1069.8676992582396,1.8123871835145666,882.7203939259654,-0.227458478286074,26.851256295795665,55.807329485358125,1620.5383304539218
-0.0048879999876589,2.395807601157366,1182.810425276651,2.2230507455710233,840.8247837557445,0.11015519274947,28.268481610321224,61.14642473905149,1519.013322564612
-0.004885999987664,2.7117542705593625,1164.880473306723,2.3074580344110425,791.8517553838624,0.123138889306345,30.22081373502254,57.97825846185785,1439.6649705130762
-0.004883999987669,2.542763126089624,1116.951402445755,2.248596579630906,756.1503322211747,-0.110594236689008,27.345197525902925,71.94112337824345,1488.5044347605076
-0.0048819999876741,2.370569804737639,1141.8119573285362,1.3498133903673193,726.3414130486483,-0.214474622386647,30.568130361786988,65.86494026160376,1857.91336742276
-0.0048799999876791,2.577879649825061,1158.839114122101,1.4874915463816933,721.3743201559935,-0.0976067786512363,30.397062565190033,62.40779115176447,1760.1013732579604
-0.0048779999876842,2.6959527812358006,1201.905921027834,2.0688474800692607,768.6833713855476,0.162095186443154,28.55699799425411,69.31403489353832,1492.279580507395
-0.0048759999876892,2.4959673041149637,1193.8437380188136,2.21736757692799,794.4233791613441,0.0322423652285848,30.58318330079812,62.476442273021284,1504.7346402643648
-0.0048739999876943,2.539833803746129,1179.204601184802,1.9622023262421482,904.5862295277219,-0.201491082957964,30.689104047985193,62.01169535521496,1582.8528734767706
-0.0048719999876993,2.4868390954958923,1166.7415059499176,1.8968305444037086,976.2523041626131,-0.357310827101156,28.07615406794703,63.17494338791732,1643.6925580365216
